id_candidato,nombre,estado_postulacion
15115,Candidato_15115,Cerrada
15116,Candidato_15116,Activa
15117,Candidato_15117,Cerrada
15118,Candidato_15118,Activa
15119,Candidato_15119,Cerrada
15120,Candidato_15120,Activa
15121,Candidato_15121,Cerrada
15122,Candidato_15122,Activa
15123,Candidato_15123,Cerrada
15124,Candidato_15124,Activa
15125,Candidato_15125,Cerrada
15126,Candidato_15126,Activa
15127,Candidato_15127,Cerrada
15128,Candidato_15128,Activa
15129,Candidato_15129,Cerrada
15130,Candidato_15130,Activa
15131,Candidato_15131,Cerrada
15132,Candidato_15132,Activa
15133,Candidato_15133,Cerrada
15134,Candidato_15134,Activa
15135,Candidato_15135,Cerrada
15136,Candidato_15136,Activa
15137,Candidato_15137,Cerrada
15138,Candidato_15138,Activa
15139,Candidato_15139,Cerrada
15140,Candidato_15140,Activa
15141,Candidato_15141,Cerrada
15142,Candidato_15142,Activa
15143,Candidato_15143,Cerrada
15144,Candidato_15144,Activa
15145,Candidato_15145,Cerrada
15146,Candidato_15146,Activa
15147,Candidato_15147,Cerrada
15148,Candidato_15148,Activa
15149,Candidato_15149,Cerrada
15150,Candidato_15150,Activa
15151,Candidato_15151,Cerrada
15152,Candidato_15152,Activa
15153,Candidato_15153,Cerrada
15154,Candidato_15154,Activa
15155,Candidato_15155,Cerrada
15156,Candidato_15156,Activa
15157,Candidato_15157,Cerrada
15158,Candidato_15158,Activa
15159,Candidato_15159,Cerrada
15160,Candidato_15160,Activa
15161,Candidato_15161,Cerrada
15162,Candidato_15162,Activa
15163,Candidato_15163,Cerrada
15164,Candidato_15164,Activa
15165,Candidato_15165,Cerrada
15166,Candidato_15166,Activa
15167,Candidato_15167,Cerrada
15168,Candidato_15168,Activa
15169,Candidato_15169,Cerrada
15170,Candidato_15170,Activa
15171,Candidato_15171,Cerrada
15172,Candidato_15172,Activa
15173,Candidato_15173,Cerrada
15174,Candidato_15174,Activa
15175,Candidato_15175,Cerrada
15176,Candidato_15176,Activa
15177,Candidato_15177,Cerrada
15178,Candidato_15178,Activa
15179,Candidato_15179,Cerrada
15180,Candidato_15180,Activa
15181,Candidato_15181,Cerrada
15182,Candidato_15182,Activa
15183,Candidato_15183,Cerrada
15184,Candidato_15184,Activa
15185,Candidato_15185,Cerrada
15186,Candidato_15186,Activa
15187,Candidato_15187,Cerrada
15188,Candidato_15188,Activa
15189,Candidato_15189,Cerrada
15190,Candidato_15190,Activa
15191,Candidato_15191,Cerrada
15192,Candidato_15192,Activa
15193,Candidato_15193,Cerrada
15194,Candidato_15194,Activa
15195,Candidato_15195,Cerrada
15196,Candidato_15196,Activa
15197,Candidato_15197,Cerrada
15198,Candidato_15198,Activa
15199,Candidato_15199,Cerrada
15200,Candidato_15200,Activa
15201,Candidato_15201,Cerrada
15202,Candidato_15202,Activa
15203,Candidato_15203,Cerrada
15204,Candidato_15204,Activa
15205,Candidato_15205,Cerrada
15206,Candidato_15206,Activa
15207,Candidato_15207,Cerrada
15208,Candidato_15208,Activa
15209,Candidato_15209,Cerrada
15210,Candidato_15210,Activa
15211,Candidato_15211,Cerrada
15212,Candidato_15212,Activa
15213,Candidato_15213,Cerrada
15214,Candidato_15214,Activa
15215,Candidato_15215,Cerrada
15216,Candidato_15216,Activa
15217,Candidato_15217,Cerrada
15218,Candidato_15218,Activa
15219,Candidato_15219,Cerrada
15220,Candidato_15220,Activa
15221,Candidato_15221,Cerrada
15222,Candidato_15222,Activa
15223,Candidato_15223,Cerrada
15224,Candidato_15224,Activa
15225,Candidato_15225,Cerrada
15226,Candidato_15226,Activa
15227,Candidato_15227,Cerrada
15228,Candidato_15228,Activa
15229,Candidato_15229,Cerrada
15230,Candidato_15230,Activa
15231,Candidato_15231,Cerrada
15232,Candidato_15232,Activa
15233,Candidato_15233,Cerrada
15234,Candidato_15234,Activa
15235,Candidato_15235,Cerrada
15236,Candidato_15236,Activa
15237,Candidato_15237,Cerrada
15238,Candidato_15238,Activa
15239,Candidato_15239,Cerrada
15240,Candidato_15240,Activa
15241,Candidato_15241,Cerrada
15242,Candidato_15242,Activa
15243,Candidato_15243,Cerrada
15244,Candidato_15244,Activa
15245,Candidato_15245,Cerrada
15246,Candidato_15246,Activa
15247,Candidato_15247,Cerrada
15248,Candidato_15248,Activa
15249,Candidato_15249,Cerrada
15250,Candidato_15250,Activa
15251,Candidato_15251,Cerrada
15252,Candidato_15252,Activa
15253,Candidato_15253,Cerrada
15254,Candidato_15254,Activa
15255,Candidato_15255,Cerrada
15256,Candidato_15256,Activa
15257,Candidato_15257,Cerrada
15258,Candidato_15258,Activa
15259,Candidato_15259,Cerrada
15260,Candidato_15260,Activa
15261,Candidato_15261,Cerrada
15262,Candidato_15262,Activa
15263,Candidato_15263,Cerrada
15264,Candidato_15264,Activa
15265,Candidato_15265,Cerrada
15266,Candidato_15266,Activa
15267,Candidato_15267,Cerrada
15268,Candidato_15268,Activa
15269,Candidato_15269,Cerrada
15270,Candidato_15270,Activa
15271,Candidato_15271,Cerrada
15272,Candidato_15272,Activa
15273,Candidato_15273,Cerrada
15274,Candidato_15274,Activa
15275,Candidato_15275,Cerrada
15276,Candidato_15276,Activa
15277,Candidato_15277,Cerrada
15278,Candidato_15278,Activa
15279,Candidato_15279,Cerrada
15280,Candidato_15280,Activa
15281,Candidato_15281,Cerrada
15282,Candidato_15282,Activa
15283,Candidato_15283,Cerrada
15284,Candidato_15284,Activa
15285,Candidato_15285,Cerrada
15286,Candidato_15286,Activa
15287,Candidato_15287,Cerrada
15288,Candidato_15288,Activa
15289,Candidato_15289,Cerrada
15290,Candidato_15290,Activa
15291,Candidato_15291,Cerrada
15292,Candidato_15292,Activa
15293,Candidato_15293,Cerrada
15294,Candidato_15294,Activa
15295,Candidato_15295,Cerrada
15296,Candidato_15296,Activa
15297,Candidato_15297,Cerrada
15298,Candidato_15298,Activa
15299,Candidato_15299,Cerrada
15300,Candidato_15300,Activa
15301,Candidato_15301,Cerrada
15302,Candidato_15302,Activa
15303,Candidato_15303,Cerrada
15304,Candidato_15304,Activa
15305,Candidato_15305,Cerrada
15306,Candidato_15306,Activa
15307,Candidato_15307,Cerrada
15308,Candidato_15308,Activa
15309,Candidato_15309,Cerrada
15310,Candidato_15310,Activa
15311,Candidato_15311,Cerrada
15312,Candidato_15312,Activa
15313,Candidato_15313,Cerrada
15314,Candidato_15314,Activa
15315,Candidato_15315,Cerrada
15316,Candidato_15316,Activa
15317,Candidato_15317,Cerrada
15318,Candidato_15318,Activa
15319,Candidato_15319,Cerrada
15320,Candidato_15320,Activa
15321,Candidato_15321,Cerrada
15322,Candidato_15322,Activa
15323,Candidato_15323,Cerrada
15324,Candidato_15324,Activa
15325,Candidato_15325,Cerrada
15326,Candidato_15326,Activa
15327,Candidato_15327,Cerrada
15328,Candidato_15328,Activa
15329,Candidato_15329,Cerrada
15330,Candidato_15330,Activa
15331,Candidato_15331,Cerrada
15332,Candidato_15332,Activa
15333,Candidato_15333,Cerrada
15334,Candidato_15334,Activa
15335,Candidato_15335,Cerrada
15336,Candidato_15336,Activa
15337,Candidato_15337,Cerrada
15338,Candidato_15338,Activa
15339,Candidato_15339,Cerrada
15340,Candidato_15340,Activa
15341,Candidato_15341,Cerrada
15342,Candidato_15342,Activa
15343,Candidato_15343,Cerrada
15344,Candidato_15344,Activa
15345,Candidato_15345,Cerrada
15346,Candidato_15346,Activa
15347,Candidato_15347,Cerrada
15348,Candidato_15348,Activa
15349,Candidato_15349,Cerrada
15350,Candidato_15350,Activa
15351,Candidato_15351,Cerrada
15352,Candidato_15352,Activa
15353,Candidato_15353,Cerrada
15354,Candidato_15354,Activa
15355,Candidato_15355,Cerrada
15356,Candidato_15356,Activa
15357,Candidato_15357,Cerrada
15358,Candidato_15358,Activa
15359,Candidato_15359,Cerrada
15360,Candidato_15360,Activa
15361,Candidato_15361,Cerrada
15362,Candidato_15362,Activa
15363,Candidato_15363,Cerrada
15364,Candidato_15364,Activa
15365,Candidato_15365,Cerrada
15366,Candidato_15366,Activa
15367,Candidato_15367,Cerrada
15368,Candidato_15368,Activa
15369,Candidato_15369,Cerrada
15370,Candidato_15370,Activa
15371,Candidato_15371,Cerrada
15372,Candidato_15372,Activa
15373,Candidato_15373,Cerrada
15374,Candidato_15374,Activa
15375,Candidato_15375,Cerrada
15376,Candidato_15376,Activa
15377,Candidato_15377,Cerrada
15378,Candidato_15378,Activa
15379,Candidato_15379,Cerrada
15380,Candidato_15380,Activa
15381,Candidato_15381,Cerrada
15382,Candidato_15382,Activa
15383,Candidato_15383,Cerrada
15384,Candidato_15384,Activa
15385,Candidato_15385,Cerrada
15386,Candidato_15386,Activa
15387,Candidato_15387,Cerrada
15388,Candidato_15388,Activa
15389,Candidato_15389,Cerrada
15390,Candidato_15390,Activa
15391,Candidato_15391,Cerrada
15392,Candidato_15392,Activa
15393,Candidato_15393,Cerrada
15394,Candidato_15394,Activa
15395,Candidato_15395,Cerrada
15396,Candidato_15396,Activa
15397,Candidato_15397,Cerrada
15398,Candidato_15398,Activa
15399,Candidato_15399,Cerrada
15400,Candidato_15400,Activa
15401,Candidato_15401,Cerrada
15402,Candidato_15402,Activa
15403,Candidato_15403,Cerrada
15404,Candidato_15404,Activa
15405,Candidato_15405,Cerrada
15406,Candidato_15406,Activa
15407,Candidato_15407,Cerrada
15408,Candidato_15408,Activa
15409,Candidato_15409,Cerrada
15410,Candidato_15410,Activa
15411,Candidato_15411,Cerrada
15412,Candidato_15412,Activa
15413,Candidato_15413,Cerrada
15414,Candidato_15414,Activa
15415,Candidato_15415,Cerrada
15416,Candidato_15416,Activa
15417,Candidato_15417,Cerrada
15418,Candidato_15418,Activa
15419,Candidato_15419,Cerrada
15420,Candidato_15420,Activa
15421,Candidato_15421,Cerrada
15422,Candidato_15422,Activa
15423,Candidato_15423,Cerrada
15424,Candidato_15424,Activa
15425,Candidato_15425,Cerrada
15426,Candidato_15426,Activa
15427,Candidato_15427,Cerrada
15428,Candidato_15428,Activa
15429,Candidato_15429,Cerrada
15430,Candidato_15430,Activa
15431,Candidato_15431,Cerrada
15432,Candidato_15432,Activa
15433,Candidato_15433,Cerrada
15434,Candidato_15434,Activa
15435,Candidato_15435,Cerrada
15436,Candidato_15436,Activa
15437,Candidato_15437,Cerrada
15438,Candidato_15438,Activa
15439,Candidato_15439,Cerrada
15440,Candidato_15440,Activa
15441,Candidato_15441,Cerrada
15442,Candidato_15442,Activa
15443,Candidato_15443,Cerrada
15444,Candidato_15444,Activa
15445,Candidato_15445,Cerrada
15446,Candidato_15446,Activa
15447,Candidato_15447,Cerrada
15448,Candidato_15448,Activa
15449,Candidato_15449,Cerrada
15450,Candidato_15450,Activa
15451,Candidato_15451,Cerrada
15452,Candidato_15452,Activa
15453,Candidato_15453,Cerrada
15454,Candidato_15454,Activa
15455,Candidato_15455,Cerrada
15456,Candidato_15456,Activa
15457,Candidato_15457,Cerrada
15458,Candidato_15458,Activa
15459,Candidato_15459,Cerrada
15460,Candidato_15460,Activa
15461,Candidato_15461,Cerrada
15462,Candidato_15462,Activa
15463,Candidato_15463,Cerrada
15464,Candidato_15464,Activa
15465,Candidato_15465,Cerrada
15466,Candidato_15466,Activa
15467,Candidato_15467,Cerrada
15468,Candidato_15468,Activa
15469,Candidato_15469,Cerrada
15470,Candidato_15470,Activa
15471,Candidato_15471,Cerrada
15472,Candidato_15472,Activa
15473,Candidato_15473,Cerrada
15474,Candidato_15474,Activa
15475,Candidato_15475,Cerrada
15476,Candidato_15476,Activa
15477,Candidato_15477,Cerrada
15478,Candidato_15478,Activa
15479,Candidato_15479,Cerrada
15480,Candidato_15480,Activa
15481,Candidato_15481,Cerrada
15482,Candidato_15482,Activa
15483,Candidato_15483,Cerrada
15484,Candidato_15484,Activa
15485,Candidato_15485,Cerrada
15486,Candidato_15486,Activa
15487,Candidato_15487,Cerrada
15488,Candidato_15488,Activa
15489,Candidato_15489,Cerrada
15490,Candidato_15490,Activa
15491,Candidato_15491,Cerrada
15492,Candidato_15492,Activa
15493,Candidato_15493,Cerrada
15494,Candidato_15494,Activa
15495,Candidato_15495,Cerrada
15496,Candidato_15496,Activa
15497,Candidato_15497,Cerrada
15498,Candidato_15498,Activa
15499,Candidato_15499,Cerrada
15500,Candidato_15500,Activa
15501,Candidato_15501,Cerrada
15502,Candidato_15502,Activa
15503,Candidato_15503,Cerrada
15504,Candidato_15504,Activa
15505,Candidato_15505,Cerrada
15506,Candidato_15506,Activa
15507,Candidato_15507,Cerrada
15508,Candidato_15508,Activa
15509,Candidato_15509,Cerrada
15510,Candidato_15510,Activa
15511,Candidato_15511,Cerrada
15512,Candidato_15512,Activa
15513,Candidato_15513,Cerrada
15514,Candidato_15514,Activa
15515,Candidato_15515,Cerrada
15516,Candidato_15516,Activa
15517,Candidato_15517,Cerrada
15518,Candidato_15518,Activa
15519,Candidato_15519,Cerrada
15520,Candidato_15520,Activa
15521,Candidato_15521,Cerrada
15522,Candidato_15522,Activa
15523,Candidato_15523,Cerrada
15524,Candidato_15524,Activa
15525,Candidato_15525,Cerrada
15526,Candidato_15526,Activa
15527,Candidato_15527,Cerrada
15528,Candidato_15528,Activa
15529,Candidato_15529,Cerrada
15530,Candidato_15530,Activa
15531,Candidato_15531,Cerrada
15532,Candidato_15532,Activa
15533,Candidato_15533,Cerrada
15534,Candidato_15534,Activa
15535,Candidato_15535,Cerrada
15536,Candidato_15536,Activa
15537,Candidato_15537,Cerrada
15538,Candidato_15538,Activa
15539,Candidato_15539,Cerrada
15540,Candidato_15540,Activa
15541,Candidato_15541,Cerrada
15542,Candidato_15542,Activa
15543,Candidato_15543,Cerrada
15544,Candidato_15544,Activa
15545,Candidato_15545,Cerrada
15546,Candidato_15546,Activa
15547,Candidato_15547,Cerrada
15548,Candidato_15548,Activa
15549,Candidato_15549,Cerrada
15550,Candidato_15550,Activa
15551,Candidato_15551,Cerrada
15552,Candidato_15552,Activa
15553,Candidato_15553,Cerrada
15554,Candidato_15554,Activa
15555,Candidato_15555,Cerrada
15556,Candidato_15556,Activa
15557,Candidato_15557,Cerrada
15558,Candidato_15558,Activa
15559,Candidato_15559,Cerrada
15560,Candidato_15560,Activa
15561,Candidato_15561,Cerrada
15562,Candidato_15562,Activa
15563,Candidato_15563,Cerrada
15564,Candidato_15564,Activa
15565,Candidato_15565,Cerrada
15566,Candidato_15566,Activa
15567,Candidato_15567,Cerrada
15568,Candidato_15568,Activa
15569,Candidato_15569,Cerrada
15570,Candidato_15570,Activa
15571,Candidato_15571,Cerrada
15572,Candidato_15572,Activa
15573,Candidato_15573,Cerrada
15574,Candidato_15574,Activa
15575,Candidato_15575,Cerrada
15576,Candidato_15576,Activa
15577,Candidato_15577,Cerrada
15578,Candidato_15578,Activa
15579,Candidato_15579,Cerrada
15580,Candidato_15580,Activa
15581,Candidato_15581,Cerrada
15582,Candidato_15582,Activa
15583,Candidato_15583,Cerrada
15584,Candidato_15584,Activa
15585,Candidato_15585,Cerrada
15586,Candidato_15586,Activa
15587,Candidato_15587,Cerrada
15588,Candidato_15588,Activa
15589,Candidato_15589,Cerrada
15590,Candidato_15590,Activa
15591,Candidato_15591,Cerrada
15592,Candidato_15592,Activa
15593,Candidato_15593,Cerrada
15594,Candidato_15594,Activa
15595,Candidato_15595,Cerrada
15596,Candidato_15596,Activa
15597,Candidato_15597,Cerrada
15598,Candidato_15598,Activa
15599,Candidato_15599,Cerrada
15600,Candidato_15600,Activa
15601,Candidato_15601,Cerrada
15602,Candidato_15602,Activa
15603,Candidato_15603,Cerrada
15604,Candidato_15604,Activa
15605,Candidato_15605,Cerrada
15606,Candidato_15606,Activa
15607,Candidato_15607,Cerrada
15608,Candidato_15608,Activa
15609,Candidato_15609,Cerrada
15610,Candidato_15610,Activa
15611,Candidato_15611,Cerrada
15612,Candidato_15612,Activa
15613,Candidato_15613,Cerrada
15614,Candidato_15614,Activa
15615,Candidato_15615,Cerrada
15616,Candidato_15616,Activa
15617,Candidato_15617,Cerrada
15618,Candidato_15618,Activa
15619,Candidato_15619,Cerrada
15620,Candidato_15620,Activa
15621,Candidato_15621,Cerrada
15622,Candidato_15622,Activa
15623,Candidato_15623,Cerrada
15624,Candidato_15624,Activa
15625,Candidato_15625,Cerrada
15626,Candidato_15626,Activa
15627,Candidato_15627,Cerrada
15628,Candidato_15628,Activa
15629,Candidato_15629,Cerrada
15630,Candidato_15630,Activa
15631,Candidato_15631,Cerrada
15632,Candidato_15632,Activa
15633,Candidato_15633,Cerrada
15634,Candidato_15634,Activa
15635,Candidato_15635,Cerrada
15636,Candidato_15636,Activa
15637,Candidato_15637,Cerrada
15638,Candidato_15638,Activa
15639,Candidato_15639,Cerrada
15640,Candidato_15640,Activa
15641,Candidato_15641,Cerrada
15642,Candidato_15642,Activa
15643,Candidato_15643,Cerrada
15644,Candidato_15644,Activa
15645,Candidato_15645,Cerrada
15646,Candidato_15646,Activa
15647,Candidato_15647,Cerrada
15648,Candidato_15648,Activa
15649,Candidato_15649,Cerrada
15650,Candidato_15650,Activa
15651,Candidato_15651,Cerrada
15652,Candidato_15652,Activa
15653,Candidato_15653,Cerrada
15654,Candidato_15654,Activa
15655,Candidato_15655,Cerrada
15656,Candidato_15656,Activa
15657,Candidato_15657,Cerrada
15658,Candidato_15658,Activa
15659,Candidato_15659,Cerrada
15660,Candidato_15660,Activa
15661,Candidato_15661,Cerrada
15662,Candidato_15662,Activa
15663,Candidato_15663,Cerrada
15664,Candidato_15664,Activa
15665,Candidato_15665,Cerrada
15666,Candidato_15666,Activa
15667,Candidato_15667,Cerrada
15668,Candidato_15668,Activa
15669,Candidato_15669,Cerrada
15670,Candidato_15670,Activa
15671,Candidato_15671,Cerrada
15672,Candidato_15672,Activa
15673,Candidato_15673,Cerrada
15674,Candidato_15674,Activa
15675,Candidato_15675,Cerrada
15676,Candidato_15676,Activa
15677,Candidato_15677,Cerrada
15678,Candidato_15678,Activa
15679,Candidato_15679,Cerrada
15680,Candidato_15680,Activa
15681,Candidato_15681,Cerrada
15682,Candidato_15682,Activa
15683,Candidato_15683,Cerrada
15684,Candidato_15684,Activa
15685,Candidato_15685,Cerrada
15686,Candidato_15686,Activa
15687,Candidato_15687,Cerrada
15688,Candidato_15688,Activa
15689,Candidato_15689,Cerrada
15690,Candidato_15690,Activa
15691,Candidato_15691,Cerrada
15692,Candidato_15692,Activa
15693,Candidato_15693,Cerrada
15694,Candidato_15694,Activa
15695,Candidato_15695,Cerrada
15696,Candidato_15696,Activa
15697,Candidato_15697,Cerrada
15698,Candidato_15698,Activa
15699,Candidato_15699,Cerrada
15700,Candidato_15700,Activa
15701,Candidato_15701,Cerrada
15702,Candidato_15702,Activa
15703,Candidato_15703,Cerrada
15704,Candidato_15704,Activa
15705,Candidato_15705,Cerrada
15706,Candidato_15706,Activa
15707,Candidato_15707,Cerrada
15708,Candidato_15708,Activa
15709,Candidato_15709,Cerrada
15710,Candidato_15710,Activa
15711,Candidato_15711,Cerrada
15712,Candidato_15712,Activa
15713,Candidato_15713,Cerrada
15714,Candidato_15714,Activa
15715,Candidato_15715,Cerrada
15716,Candidato_15716,Activa
15717,Candidato_15717,Cerrada
15718,Candidato_15718,Activa
15719,Candidato_15719,Cerrada
15720,Candidato_15720,Activa
15721,Candidato_15721,Cerrada
15722,Candidato_15722,Activa
15723,Candidato_15723,Cerrada
15724,Candidato_15724,Activa
15725,Candidato_15725,Cerrada
15726,Candidato_15726,Activa
15727,Candidato_15727,Cerrada
15728,Candidato_15728,Activa
15729,Candidato_15729,Cerrada
15730,Candidato_15730,Activa
15731,Candidato_15731,Cerrada
15732,Candidato_15732,Activa
15733,Candidato_15733,Cerrada
15734,Candidato_15734,Activa
15735,Candidato_15735,Cerrada
15736,Candidato_15736,Activa
15737,Candidato_15737,Cerrada
15738,Candidato_15738,Activa
15739,Candidato_15739,Cerrada
15740,Candidato_15740,Activa
15741,Candidato_15741,Cerrada
15742,Candidato_15742,Activa
15743,Candidato_15743,Cerrada
15744,Candidato_15744,Activa
15745,Candidato_15745,Cerrada
15746,Candidato_15746,Activa
15747,Candidato_15747,Cerrada
15748,Candidato_15748,Activa
15749,Candidato_15749,Cerrada
15750,Candidato_15750,Activa
15751,Candidato_15751,Cerrada
15752,Candidato_15752,Activa
15753,Candidato_15753,Cerrada
15754,Candidato_15754,Activa
15755,Candidato_15755,Cerrada
15756,Candidato_15756,Activa
15757,Candidato_15757,Cerrada
15758,Candidato_15758,Activa
15759,Candidato_15759,Cerrada
15760,Candidato_15760,Activa
15761,Candidato_15761,Cerrada
15762,Candidato_15762,Activa
15763,Candidato_15763,Cerrada
15764,Candidato_15764,Activa
15765,Candidato_15765,Cerrada
15766,Candidato_15766,Activa
15767,Candidato_15767,Cerrada
15768,Candidato_15768,Activa
15769,Candidato_15769,Cerrada
15770,Candidato_15770,Activa
15771,Candidato_15771,Cerrada
15772,Candidato_15772,Activa
15773,Candidato_15773,Cerrada
15774,Candidato_15774,Activa
15775,Candidato_15775,Cerrada
15776,Candidato_15776,Activa
15777,Candidato_15777,Cerrada
15778,Candidato_15778,Activa
15779,Candidato_15779,Cerrada
15780,Candidato_15780,Activa
15781,Candidato_15781,Cerrada
15782,Candidato_15782,Activa
15783,Candidato_15783,Cerrada
15784,Candidato_15784,Activa
15785,Candidato_15785,Cerrada
15786,Candidato_15786,Activa
15787,Candidato_15787,Cerrada
15788,Candidato_15788,Activa
15789,Candidato_15789,Cerrada
15790,Candidato_15790,Activa
15791,Candidato_15791,Cerrada
15792,Candidato_15792,Activa
15793,Candidato_15793,Cerrada
15794,Candidato_15794,Activa
15795,Candidato_15795,Cerrada
15796,Candidato_15796,Activa
15797,Candidato_15797,Cerrada
15798,Candidato_15798,Activa
15799,Candidato_15799,Cerrada
15800,Candidato_15800,Activa
15801,Candidato_15801,Cerrada
15802,Candidato_15802,Activa
15803,Candidato_15803,Cerrada
15804,Candidato_15804,Activa
15805,Candidato_15805,Cerrada
15806,Candidato_15806,Activa
15807,Candidato_15807,Cerrada
15808,Candidato_15808,Activa
15809,Candidato_15809,Cerrada
15810,Candidato_15810,Activa
15811,Candidato_15811,Cerrada
15812,Candidato_15812,Activa
15813,Candidato_15813,Cerrada
15814,Candidato_15814,Activa
15815,Candidato_15815,Cerrada
15816,Candidato_15816,Activa
15817,Candidato_15817,Cerrada
15818,Candidato_15818,Activa
15819,Candidato_15819,Cerrada
15820,Candidato_15820,Activa
15821,Candidato_15821,Cerrada
15822,Candidato_15822,Activa
15823,Candidato_15823,Cerrada
15824,Candidato_15824,Activa
15825,Candidato_15825,Cerrada
15826,Candidato_15826,Activa
15827,Candidato_15827,Cerrada
15828,Candidato_15828,Activa
15829,Candidato_15829,Cerrada
15830,Candidato_15830,Activa
15831,Candidato_15831,Cerrada
15832,Candidato_15832,Activa
15833,Candidato_15833,Cerrada
15834,Candidato_15834,Activa
15835,Candidato_15835,Cerrada
15836,Candidato_15836,Activa
15837,Candidato_15837,Cerrada
15838,Candidato_15838,Activa
15839,Candidato_15839,Cerrada
15840,Candidato_15840,Activa
15841,Candidato_15841,Cerrada
15842,Candidato_15842,Activa
15843,Candidato_15843,Cerrada
15844,Candidato_15844,Activa
15845,Candidato_15845,Cerrada
15846,Candidato_15846,Activa
15847,Candidato_15847,Cerrada
15848,Candidato_15848,Activa
15849,Candidato_15849,Cerrada
15850,Candidato_15850,Activa
15851,Candidato_15851,Cerrada
15852,Candidato_15852,Activa
15853,Candidato_15853,Cerrada
15854,Candidato_15854,Activa
15855,Candidato_15855,Cerrada
15856,Candidato_15856,Activa
15857,Candidato_15857,Cerrada
15858,Candidato_15858,Activa
15859,Candidato_15859,Cerrada
15860,Candidato_15860,Activa
15861,Candidato_15861,Cerrada
15862,Candidato_15862,Activa
15863,Candidato_15863,Cerrada
15864,Candidato_15864,Activa
15865,Candidato_15865,Cerrada
15866,Candidato_15866,Activa
15867,Candidato_15867,Cerrada
15868,Candidato_15868,Activa
15869,Candidato_15869,Cerrada
15870,Candidato_15870,Activa
15871,Candidato_15871,Cerrada
15872,Candidato_15872,Activa
15873,Candidato_15873,Cerrada
15874,Candidato_15874,Activa
15875,Candidato_15875,Cerrada
15876,Candidato_15876,Activa
15877,Candidato_15877,Cerrada
15878,Candidato_15878,Activa
15879,Candidato_15879,Cerrada
15880,Candidato_15880,Activa
15881,Candidato_15881,Cerrada
15882,Candidato_15882,Activa
15883,Candidato_15883,Cerrada
15884,Candidato_15884,Activa
15885,Candidato_15885,Cerrada
15886,Candidato_15886,Activa
15887,Candidato_15887,Cerrada
15888,Candidato_15888,Activa
15889,Candidato_15889,Cerrada
15890,Candidato_15890,Activa
15891,Candidato_15891,Cerrada
15892,Candidato_15892,Activa
15893,Candidato_15893,Cerrada
15894,Candidato_15894,Activa
15895,Candidato_15895,Cerrada
15896,Candidato_15896,Activa
15897,Candidato_15897,Cerrada
15898,Candidato_15898,Activa
15899,Candidato_15899,Cerrada
15900,Candidato_15900,Activa
15901,Candidato_15901,Cerrada
15902,Candidato_15902,Activa
15903,Candidato_15903,Cerrada
15904,Candidato_15904,Activa
15905,Candidato_15905,Cerrada
15906,Candidato_15906,Activa
15907,Candidato_15907,Cerrada
15908,Candidato_15908,Activa
15909,Candidato_15909,Cerrada
15910,Candidato_15910,Activa
15911,Candidato_15911,Cerrada
15912,Candidato_15912,Activa
15913,Candidato_15913,Cerrada
15914,Candidato_15914,Activa
15915,Candidato_15915,Cerrada
15916,Candidato_15916,Activa
15917,Candidato_15917,Cerrada
15918,Candidato_15918,Activa
15919,Candidato_15919,Cerrada
15920,Candidato_15920,Activa
15921,Candidato_15921,Cerrada
15922,Candidato_15922,Activa
15923,Candidato_15923,Cerrada
15924,Candidato_15924,Activa
15925,Candidato_15925,Cerrada
15926,Candidato_15926,Activa
15927,Candidato_15927,Cerrada
15928,Candidato_15928,Activa
15929,Candidato_15929,Cerrada
15930,Candidato_15930,Activa
15931,Candidato_15931,Cerrada
15932,Candidato_15932,Activa
15933,Candidato_15933,Cerrada
15934,Candidato_15934,Activa
15935,Candidato_15935,Cerrada
15936,Candidato_15936,Activa
15937,Candidato_15937,Cerrada
15938,Candidato_15938,Activa
15939,Candidato_15939,Cerrada
15940,Candidato_15940,Activa
15941,Candidato_15941,Cerrada
15942,Candidato_15942,Activa
15943,Candidato_15943,Cerrada
15944,Candidato_15944,Activa
15945,Candidato_15945,Cerrada
15946,Candidato_15946,Activa
15947,Candidato_15947,Cerrada
15948,Candidato_15948,Activa
15949,Candidato_15949,Cerrada
15950,Candidato_15950,Activa
15951,Candidato_15951,Cerrada
15952,Candidato_15952,Activa
15953,Candidato_15953,Cerrada
15954,Candidato_15954,Activa
15955,Candidato_15955,Cerrada
15956,Candidato_15956,Activa
15957,Candidato_15957,Cerrada
15958,Candidato_15958,Activa
15959,Candidato_15959,Cerrada
15960,Candidato_15960,Activa
15961,Candidato_15961,Cerrada
15962,Candidato_15962,Activa
15963,Candidato_15963,Cerrada
15964,Candidato_15964,Activa
15965,Candidato_15965,Cerrada
15966,Candidato_15966,Activa
15967,Candidato_15967,Cerrada
15968,Candidato_15968,Activa
15969,Candidato_15969,Cerrada
15970,Candidato_15970,Activa
15971,Candidato_15971,Cerrada
15972,Candidato_15972,Activa
15973,Candidato_15973,Cerrada
15974,Candidato_15974,Activa
15975,Candidato_15975,Cerrada
15976,Candidato_15976,Activa
15977,Candidato_15977,Cerrada
15978,Candidato_15978,Activa
15979,Candidato_15979,Cerrada
15980,Candidato_15980,Activa
15981,Candidato_15981,Cerrada
15982,Candidato_15982,Activa
15983,Candidato_15983,Cerrada
15984,Candidato_15984,Activa
15985,Candidato_15985,Cerrada
15986,Candidato_15986,Activa
15987,Candidato_15987,Cerrada
